Campus Number,Campus Name,District Number,District Name,County Number,County Name,Student Count,Dropout Count,Dropout Rate,,,,
011901001,Bastrop HS,011901,Bastrop ISD,011,Bastrop County,"1,685",0,0.0,,,,
011901001,Bastrop HS,011901,Bastrop ISD,011,Bastrop County,"1,701",1,0.1,,,,
011901001,Bastrop HS,011901,Bastrop ISD,011,Bastrop County,"1,685",0,0.0,,,,
011901002,Cedar Creek HS,011901,Bastrop ISD,011,Bastrop County,"2,041",2,0.1,,,,
011901002,Cedar Creek HS,011901,Bastrop ISD,011,Bastrop County,"2,029",2,0.1,,,,
011901002,Cedar Creek HS,011901,Bastrop ISD,011,Bastrop County,"2,041",2,0.1,,,,
011901002,Cedar Creek HS,011901,Bastrop ISD,011,Bastrop County,"2,029",2,0.1,,,,
011901005,Colorado River Collegiate Academy,011901,Bastrop ISD,011,Bastrop County,249,0,0.0,,,,
011901005,Colorado River Collegiate Academy,011901,Bastrop ISD,011,Bastrop County,249,0,0.0,,,,
011901005,Colorado River Collegiate Academy,011901,Bastrop ISD,011,Bastrop County,249,0,0.0,,,,
011901005,Colorado River Collegiate Academy,011901,Bastrop ISD,011,Bastrop County,249,0,0.0,,,,
011901022,Genesis HS,011901,Bastrop ISD,011,Bastrop County,241,6,2.5,,,,
011901022,Genesis HS,011901,Bastrop ISD,011,Bastrop County,234,6,2.6,,,,
011901022,Genesis HS,011901,Bastrop ISD,011,Bastrop County,241,6,2.5,,,,
011901022,Genesis HS,011901,Bastrop ISD,011,Bastrop County,234,6,2.6,,,,
011901041,Bastrop Middle,011901,Bastrop ISD,011,Bastrop County,945,0,0.0,,,,
011901041,Bastrop Middle,011901,Bastrop ISD,011,Bastrop County,945,0,0.0,,,,
011901041,Bastrop Middle,011901,Bastrop ISD,011,Bastrop County,945,0,0.0,,,,
011901041,Bastrop Middle,011901,Bastrop ISD,011,Bastrop County,945,0,0.0,,,,
011901106,Cedar Creek Middle,011901,Bastrop ISD,011,Bastrop County,"1,155",0,0.0,,,,
011901106,Cedar Creek Middle,011901,Bastrop ISD,011,Bastrop County,"1,153",0,0.0,,,,
011901106,Cedar Creek Middle,011901,Bastrop ISD,011,Bastrop County,"1,155",0,0.0,,,,
011901106,Cedar Creek Middle,011901,Bastrop ISD,011,Bastrop County,"1,153",0,0.0,,,,
011902001,Elgin HS,011902,Elgin ISD,011,Bastrop County,"1,671",35,2.1,,,,
011902001,Elgin HS,011902,Elgin ISD,011,Bastrop County,"1,649",34,2.1,,,,
011902001,Elgin HS,011902,Elgin ISD,011,Bastrop County,"1,671",35,2.1,,,,
011902001,Elgin HS,011902,Elgin ISD,011,Bastrop County,"1,649",34,2.1,,,,
011902003,Bastrop County Juvenile Boot Camp,011902,Elgin ISD,011,Bastrop County,5,0,0.0,,,,
011902003,Bastrop County Juvenile Boot Camp,011902,Elgin ISD,011,Bastrop County,5,0,0.0,,,,
011902003,Bastrop County Juvenile Boot Camp,011902,Elgin ISD,011,Bastrop County,5,0,0.0,,,,
011902003,Bastrop County Juvenile Boot Camp,011902,Elgin ISD,011,Bastrop County,5,0,0.0,,,,
011902004,Phoenix HS,011902,Elgin ISD,011,Bastrop County,86,11,12.8,,,,
011902004,Phoenix HS,011902,Elgin ISD,011,Bastrop County,41,3,7.3,,,,
011902004,Phoenix HS,011902,Elgin ISD,011,Bastrop County,86,11,12.8,,,,
011902004,Phoenix HS,011902,Elgin ISD,011,Bastrop County,41,3,7.3,,,,
011902041,Elgin Middle,011902,Elgin ISD,011,Bastrop County,860,2,0.2,,,,
011902041,Elgin Middle,011902,Elgin ISD,011,Bastrop County,859,2,0.2,,,,
011902041,Elgin Middle,011902,Elgin ISD,011,Bastrop County,860,2,0.2,,,,
011902041,Elgin Middle,011902,Elgin ISD,011,Bastrop County,859,2,0.2,,,,
011904002,Smithville HS,011904,Smithville ISD,011,Bastrop County,613,7,1.1,,,,
011904002,Smithville HS,011904,Smithville ISD,011,Bastrop County,611,7,1.1,,,,
011904002,Smithville HS,011904,Smithville ISD,011,Bastrop County,613,7,1.1,,,,
011904002,Smithville HS,011904,Smithville ISD,011,Bastrop County,611,7,1.1,,,,
011904041,Smithville JH,011904,Smithville ISD,011,Bastrop County,303,0,0.0,,,,
011904041,Smithville JH,011904,Smithville ISD,011,Bastrop County,303,0,0.0,,,,
011904041,Smithville JH,011904,Smithville ISD,011,Bastrop County,303,0,0.0,,,,
011904041,Smithville JH,011904,Smithville ISD,011,Bastrop County,303,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,149,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,148,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,69,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,69,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,80,0,0.0,,,,
011905001,McDade HS,011905,McDade ISD,011,Bastrop County,79,0,0.0,,,,
012901001,Seymour HS,012901,Seymour ISD,012,Baylor County,177,1,0.6,,,,
012901001,Seymour HS,012901,Seymour ISD,012,Baylor County,177,1,0.6,,,,
012901001,Seymour HS,012901,Seymour ISD,012,Baylor County,177,1,0.6,,,,
012901001,Seymour HS,012901,Seymour ISD,012,Baylor County,177,1,0.6,,,,
012901042,Seymour Middle,012901,Seymour ISD,012,Baylor County,99,1,1.0,,,,
012901042,Seymour Middle,012901,Seymour ISD,012,Baylor County,99,1,1.0,,,,
012901042,Seymour Middle,012901,Seymour ISD,012,Baylor County,99,1,1.0,,,,
012901042,Seymour Middle,012901,Seymour ISD,012,Baylor County,99,1,1.0,,,,
013901001,AC Jones HS,013901,Beeville ISD,013,Bee County,"1,056",12,1.1,,,,
013901001,AC Jones HS,013901,Beeville ISD,013,Bee County,"1,048",11,1.0,,,,
013901001,AC Jones HS,013901,Beeville ISD,013,Bee County,"1,056",12,1.1,,,,
013901001,AC Jones HS,013901,Beeville ISD,013,Bee County,"1,048",11,1.0,,,,
013901041,Moreno JH,013901,Beeville ISD,013,Bee County,607,1,0.2,,,,
013901041,Moreno JH,013901,Beeville ISD,013,Bee County,606,1,0.2,,,,
013901041,Moreno JH,013901,Beeville ISD,013,Bee County,607,1,0.2,,,,
013901041,Moreno JH,013901,Beeville ISD,013,Bee County,606,1,0.2,,,,
013902101,Pawnee El/JH,013902,Pawnee ISD,013,Bee County,26,0,0.0,,,,
013902101,Pawnee El/JH,013902,Pawnee ISD,013,Bee County,26,0,0.0,,,,
013902101,Pawnee El/JH,013902,Pawnee ISD,013,Bee County,26,0,0.0,,,,
013902101,Pawnee El/JH,013902,Pawnee ISD,013,Bee County,26,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,185,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,183,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,75,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,75,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,110,0,0.0,,,,
013903001,Pettus Secondary,013903,Pettus ISD,013,Bee County,108,0,0.0,,,,
013905001,Skidmore-Tynan HS,013905,Skidmore-Tynan ISD,013,Bee County,249,1,0.4,,,,
013905001,Skidmore-Tynan HS,013905,Skidmore-Tynan ISD,013,Bee County,248,1,0.4,,,,
013905001,Skidmore-Tynan HS,013905,Skidmore-Tynan ISD,013,Bee County,249,1,0.4,,,,
013905001,Skidmore-Tynan HS,013905,Skidmore-Tynan ISD,013,Bee County,248,1,0.4,,,,
013905041,Skidmore-Tynan JH,013905,Skidmore-Tynan ISD,013,Bee County,133,0,0.0,,,,
013905041,Skidmore-Tynan JH,013905,Skidmore-Tynan ISD,013,Bee County,133,0,0.0,,,,
013905041,Skidmore-Tynan JH,013905,Skidmore-Tynan ISD,013,Bee County,133,0,0.0,,,,
013905041,Skidmore-Tynan JH,013905,Skidmore-Tynan ISD,013,Bee County,133,0,0.0,,,,
014801001,Richard Milburn Alter HS,014801,Richard Milburn Alter HS,014,Bell County,266,76,28.6,,,,
014801001,Richard Milburn Alter HS,014801,Richard Milburn Alter HS,014,Bell County,220,54,24.5,,,,
014801001,Richard Milburn Alter HS,014801,Richard Milburn Alter HS,014,Bell County,266,76,28.6,,,,
014801001,Richard Milburn Alter HS,014801,Richard Milburn Alter HS,014,Bell County,220,54,24.5,,,,
014801002,Richard Milburn Academy Odessa,014801,Richard Milburn Alter HS,014,Bell County,570,127,22.3,,,,
014801002,Richard Milburn Academy Odessa,014801,Richard Milburn Alter HS,014,Bell County,551,114,20.7,,,,
014801002,Richard Milburn Academy Odessa,014801,Richard Milburn Alter HS,014,Bell County,570,127,22.3,,,,
014801002,Richard Milburn Academy Odessa,014801,Richard Milburn Alter HS,014,Bell County,551,114,20.7,,,,
014801004,Richard Milburn Academy Lubbock,014801,Richard Milburn Alter HS,014,Bell County,294,79,26.9,,,,
014801004,Richard Milburn Academy Lubbock,014801,Richard Milburn Alter HS,014,Bell County,266,62,23.3,,,,
014801004,Richard Milburn Academy Lubbock,014801,Richard Milburn Alter HS,014,Bell County,294,79,26.9,,,,
014801004,Richard Milburn Academy Lubbock,014801,Richard Milburn Alter HS,014,Bell County,266,62,23.3,,,,
014801005,Richard Milburn Academy Houston,014801,Richard Milburn Alter HS,014,Bell County,277,84,30.3,,,,
014801005,Richard Milburn Academy Houston,014801,Richard Milburn Alter HS,014,Bell County,231,61,26.4,,,,
014801005,Richard Milburn Academy Houston,014801,Richard Milburn Alter HS,014,Bell County,277,84,30.3,,,,
014801005,Richard Milburn Academy Houston,014801,Richard Milburn Alter HS,014,Bell County,231,61,26.4,,,,
014801006,Richard Milburn Academy Fort Worth,014801,Richard Milburn Alter HS,014,Bell County,339,102,30.1,,,,
014801006,Richard Milburn Academy Fort Worth,014801,Richard Milburn Alter HS,014,Bell County,280,75,26.8,,,,
014801006,Richard Milburn Academy Fort Worth,014801,Richard Milburn Alter HS,014,Bell County,339,102,30.1,,,,
014801006,Richard Milburn Academy Fort Worth,014801,Richard Milburn Alter HS,014,Bell County,280,75,26.8,,,,
014801007,Richard Milburn Academy Corpus,014801,Richard Milburn Alter HS,014,Bell County,403,87,21.6,,,,
014801007,Richard Milburn Academy Corpus,014801,Richard Milburn Alter HS,014,Bell County,343,52,15.2,,,,
014801007,Richard Milburn Academy Corpus,014801,Richard Milburn Alter HS,014,Bell County,403,87,21.6,,,,
014801007,Richard Milburn Academy Corpus,014801,Richard Milburn Alter HS,014,Bell County,343,52,15.2,,,,
014801008,Richard Milburn Academy Amarillo,014801,Richard Milburn Alter HS,014,Bell County,304,91,29.9,,,,
014801008,Richard Milburn Academy Amarillo,014801,Richard Milburn Alter HS,014,Bell County,270,69,25.6,,,,
014801008,Richard Milburn Academy Amarillo,014801,Richard Milburn Alter HS,014,Bell County,304,91,29.9,,,,
014801008,Richard Milburn Academy Amarillo,014801,Richard Milburn Alter HS,014,Bell County,270,69,25.6,,,,
014801009,Richard Milburn Academy Pasadena,014801,Richard Milburn Alter HS,014,Bell County,225,83,36.9,,,,
014801009,Richard Milburn Academy Pasadena,014801,Richard Milburn Alter HS,014,Bell County,181,54,29.8,,,,
014801009,Richard Milburn Academy Pasadena,014801,Richard Milburn Alter HS,014,Bell County,225,83,36.9,,,,
014801009,Richard Milburn Academy Pasadena,014801,Richard Milburn Alter HS,014,Bell County,181,54,29.8,,,,
014801010,Richard Milburn Academy Midland,014801,Richard Milburn Alter HS,014,Bell County,256,84,32.8,,,,
014801010,Richard Milburn Academy Midland,014801,Richard Milburn Alter HS,014,Bell County,241,74,30.7,,,,
014801010,Richard Milburn Academy Midland,014801,Richard Milburn Alter HS,014,Bell County,256,84,32.8,,,,
014801010,Richard Milburn Academy Midland,014801,Richard Milburn Alter HS,014,Bell County,241,74,30.7,,,,
014803002,Georgetown Charter Academy,014803,Priority Charter Schools,014,Bell County,20,0,0.0,,,,
014803002,Georgetown Charter Academy,014803,Priority Charter Schools,014,Bell County,20,0,0.0,,,,
014803002,Georgetown Charter Academy,014803,Priority Charter Schools,014,Bell County,20,0,0.0,,,,
014803002,Georgetown Charter Academy,014803,Priority Charter Schools,014,Bell County,20,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,137,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,135,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,55,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,55,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,82,0,0.0,,,,
014803003,Cove Charter Academy,014803,Priority Charter Schools,014,Bell County,80,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,73,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,73,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,26,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,26,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,47,0,0.0,,,,
014803004,Cedar Park Charter Academy,014803,Priority Charter Schools,014,Bell County,47,0,0.0,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,126,2,1.6,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,126,2,1.6,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,56,0,0.0,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,56,0,0.0,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,70,2,2.9,,,,
014803101,Temple Charter Academy,014803,Priority Charter Schools,014,Bell County,70,2,2.9,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,111,0,0.0,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,98,0,0.0,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,6,0,0.0,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,6,0,0.0,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,105,0,0.0,,,,
014804005,Gateway Tech HS,014804,Orenda Charter School,014,Bell County,92,0,0.0,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,728,1,0.1,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,728,1,0.1,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,296,1,0.3,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,296,1,0.3,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,432,0,0.0,,,,
014804006,Gateway College Preparatory School,014804,Orenda Charter School,014,Bell County,432,0,0.0,,,,
014804007,Nolan Creek School,014804,Orenda Charter School,014,Bell County,9,0,0.0,,,,
014804007,Nolan Creek School,014804,Orenda Charter School,014,Bell County,9,0,0.0,,,,
014804007,Nolan Creek School,014804,Orenda Charter School,014,Bell County,9,0,0.0,,,,
014804007,Nolan Creek School,014804,Orenda Charter School,014,Bell County,9,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,72,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,72,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,35,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,35,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,37,0,0.0,,,,
014804008,Kingsland School,014804,Orenda Charter School,014,Bell County,37,0,0.0,,,,
014901001,Academy HS,014901,Academy ISD,014,Bell County,538,6,1.1,,,,
014901001,Academy HS,014901,Academy ISD,014,Bell County,534,5,0.9,,,,
014901001,Academy HS,014901,Academy ISD,014,Bell County,538,6,1.1,,,,
014901001,Academy HS,014901,Academy ISD,014,Bell County,534,5,0.9,,,,
014901041,Academy JH,014901,Academy ISD,014,Bell County,313,2,0.6,,,,
014901041,Academy JH,014901,Academy ISD,014,Bell County,313,2,0.6,,,,
014901041,Academy JH,014901,Academy ISD,014,Bell County,313,2,0.6,,,,
014901041,Academy JH,014901,Academy ISD,014,Bell County,313,2,0.6,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,190,1,0.5,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,188,0,0.0,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,65,0,0.0,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,65,0,0.0,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,125,1,0.8,,,,
014902001,Bartlett Schools,014902,Bartlett ISD,014,Bell County,123,0,0.0,,,,
014903001,Belton HS,014903,Belton ISD,014,Bell County,"2,730",21,0.8,,,,
014903001,Belton HS,014903,Belton ISD,014,Bell County,"2,711",9,0.3,,,,
014903001,Belton HS,014903,Belton ISD,014,Bell County,"2,730",21,0.8,,,,
014903001,Belton HS,014903,Belton ISD,014,Bell County,"2,711",9,0.3,,,,
014903006,Bell Co JJAEP,014903,Belton ISD,014,Bell County,-1,-1,-1,,,,
014903006,Bell Co JJAEP,014903,Belton ISD,014,Bell County,-1,-1,-1,,,,
014903006,Bell Co JJAEP,014903,Belton ISD,014,Bell County,-1,-1,-1,,,,
014903006,Bell Co JJAEP,014903,Belton ISD,014,Bell County,-1,-1,-1,,,,
014903010,Lake Belton HS,014903,Belton ISD,014,Bell County,"1,701",6,0.4,,,,
014903010,Lake Belton HS,014903,Belton ISD,014,Bell County,"1,700",5,0.3,,,,
014903010,Lake Belton HS,014903,Belton ISD,014,Bell County,"1,701",6,0.4,,,,
014903010,Lake Belton HS,014903,Belton ISD,014,Bell County,"1,700",5,0.3,,,,
014903043,Lake Belton Middle,014903,Belton ISD,014,Bell County,588,0,0.0,,,,
014903043,Lake Belton Middle,014903,Belton ISD,014,Bell County,588,0,0.0,,,,
014903043,Lake Belton Middle,014903,Belton ISD,014,Bell County,588,0,0.0,,,,
014903043,Lake Belton Middle,014903,Belton ISD,014,Bell County,588,0,0.0,,,,
014903044,South Belton Middle,014903,Belton ISD,014,Bell County,498,0,0.0,,,,
014903044,South Belton Middle,014903,Belton ISD,014,Bell County,497,0,0.0,,,,
014903044,South Belton Middle,014903,Belton ISD,014,Bell County,498,0,0.0,,,,
014903044,South Belton Middle,014903,Belton ISD,014,Bell County,497,0,0.0,,,,
014903045,North Belton Middle,014903,Belton ISD,014,Bell County,671,1,0.1,,,,
014903045,North Belton Middle,014903,Belton ISD,014,Bell County,670,1,0.1,,,,
014903045,North Belton Middle,014903,Belton ISD,014,Bell County,671,1,0.1,,,,
014903045,North Belton Middle,014903,Belton ISD,014,Bell County,670,1,0.1,,,,
014903046,Belton Middle,014903,Belton ISD,014,Bell County,512,1,0.2,,,,
014903046,Belton Middle,014903,Belton ISD,014,Bell County,512,1,0.2,,,,
014903046,Belton Middle,014903,Belton ISD,014,Bell County,512,1,0.2,,,,
014903046,Belton Middle,014903,Belton ISD,014,Bell County,512,1,0.2,,,,
014905001,Holland HS,014905,Holland ISD,014,Bell County,220,0,0.0,,,,
014905001,Holland HS,014905,Holland ISD,014,Bell County,220,0,0.0,,,,
014905001,Holland HS,014905,Holland ISD,014,Bell County,220,0,0.0,,,,
014905001,Holland HS,014905,Holland ISD,014,Bell County,220,0,0.0,,,,
014905004,Bell County DAEP,014905,Holland ISD,014,Bell County,-1,-1,-1,,,,
014905004,Bell County DAEP,014905,Holland ISD,014,Bell County,-1,-1,-1,,,,
014905004,Bell County DAEP,014905,Holland ISD,014,Bell County,-1,-1,-1,,,,
014905004,Bell County DAEP,014905,Holland ISD,014,Bell County,-1,-1,-1,,,,
014905041,Holland Middle,014905,Holland ISD,014,Bell County,97,0,0.0,,,,
014905041,Holland Middle,014905,Holland ISD,014,Bell County,97,0,0.0,,,,
014905041,Holland Middle,014905,Holland ISD,014,Bell County,97,0,0.0,,,,
014905041,Holland Middle,014905,Holland ISD,014,Bell County,97,0,0.0,,,,
014906001,Killeen HS,014906,Killeen ISD,014,Bell County,"2,585",63,2.4,,,,
014906001,Killeen HS,014906,Killeen ISD,014,Bell County,"2,540",53,2.1,,,,
014906001,Killeen HS,014906,Killeen ISD,014,Bell County,"2,585",63,2.4,,,,
014906001,Killeen HS,014906,Killeen ISD,014,Bell County,"2,540",53,2.1,,,,
014906002,CE Ellison HS,014906,Killeen ISD,014,Bell County,"3,041",60,2.0,,,,
014906002,CE Ellison HS,014906,Killeen ISD,014,Bell County,"2,990",30,1.0,,,,
014906002,CE Ellison HS,014906,Killeen ISD,014,Bell County,"3,041",60,2.0,,,,
014906002,CE Ellison HS,014906,Killeen ISD,014,Bell County,"2,990",30,1.0,,,,
014906004,Gateway HS,014906,Killeen ISD,014,Bell County,519,0,0.0,,,,
014906004,Gateway HS,014906,Killeen ISD,014,Bell County,506,0,0.0,,,,
014906004,Gateway HS,014906,Killeen ISD,014,Bell County,519,0,0.0,,,,
014906004,Gateway HS,014906,Killeen ISD,014,Bell County,506,0,0.0,,,,
014906006,Pathways Academic Campus,014906,Killeen ISD,014,Bell County,604,48,7.9,,,,
014906006,Pathways Academic Campus,014906,Killeen ISD,014,Bell County,584,39,6.7,,,,
014906006,Pathways Academic Campus,014906,Killeen ISD,014,Bell County,604,48,7.9,,,,
014906006,Pathways Academic Campus,014906,Killeen ISD,014,Bell County,584,39,6.7,,,,
014906007,Harker Heights HS,014906,Killeen ISD,014,Bell County,"2,945",67,2.3,,,,
014906007,Harker Heights HS,014906,Killeen ISD,014,Bell County,"2,913",51,1.8,,,,
014906007,Harker Heights HS,014906,Killeen ISD,014,Bell County,"2,945",67,2.3,,,,
014906007,Harker Heights HS,014906,Killeen ISD,014,Bell County,"2,913",51,1.8,,,,
014906008,Robert M Shoemaker HS,014906,Killeen ISD,014,Bell County,"2,649",77,2.9,,,,
014906008,Robert M Shoemaker HS,014906,Killeen ISD,014,Bell County,"2,624",71,2.7,,,,
